date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:47:56	58669/58669	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:47:56%20GMT	https://www.heartavenueassociation.com/saveclip-app_526950882_18013037018779696_1099859348015930999_n-standard.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/saveclip-app_526950882_18013037018779696_1099859348015930999_n-standard.10c.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:56	41093/41093	---M--	200	added ('OK')	image/jpeg	etag:%22J8gWE7VHKc8iEWZAUSafG2Ghzgc+3hqPl2RYhw+ubcE%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527461151_18013036919779696_7868758075507819281_n-high.jpg?enable-io=true&fit=bounds&width=1200&height=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527461151_18013036919779696_7868758075507819281_n-high539f.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:56	157723/157723	---M--	200	added ('OK')	image/jpeg	etag:%22+yUZjEGA8iHUvfkkmooCI85D6a8UUm4K00c3jJc69TI%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527461151_18013036919779696_7868758075507819281_n-high.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527461151_18013036919779696_7868758075507819281_n-high.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:56	1918/1918	---M--	200	added ('OK')	image/jpeg	etag:%22nBCKuAGWNUM1STvSCHAo2wFK8SV1FboYdFapGLLtVpM%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527461151_18013036919779696_7868758075507819281_n-high.jpg?enable-io=true&fit=bounds&width=75&height=100&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527461151_18013036919779696_7868758075507819281_n-high5865.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:58	58669/58669	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:47:58%20GMT	https://www.heartavenueassociation.com/saveclip-app_527461151_18013036919779696_7868758075507819281_n-standard.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/saveclip-app_527461151_18013036919779696_7868758075507819281_n-standard.110.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:58	33952/33952	---M--	200	added ('OK')	image/jpeg	etag:%22yCijc1QQpV7hw/rtN7jyk8VbPaFCt3wIj3Y8lD0nums%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527705017_18013036910779696_7995512206448236146_n-high.jpg?enable-io=true&fit=bounds&width=1200&height=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527705017_18013036910779696_7995512206448236146_n-high539f.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:58	187533/187533	---M--	200	added ('OK')	image/jpeg	etag:%228j190BZrLBwcAGwKcxcD/NnXKgqp0WGCI8L0f3Tl6vU%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527705017_18013036910779696_7995512206448236146_n-high.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527705017_18013036910779696_7995512206448236146_n-high.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:58	1958/1958	---M--	200	added ('OK')	image/jpeg	etag:%22pe1cxukb0MxG4UmLk36wdGAG+P3xeFRnAuLrQYFqb/g%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527705017_18013036910779696_7995512206448236146_n-high.jpg?enable-io=true&fit=bounds&width=75&height=100&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527705017_18013036910779696_7995512206448236146_n-high5865.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:59	58669/58669	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:47:59%20GMT	https://www.heartavenueassociation.com/saveclip-app_527705017_18013036910779696_7995512206448236146_n-standard.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/saveclip-app_527705017_18013036910779696_7995512206448236146_n-standard.114.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:48:00	54192/54192	---M--	200	added ('OK')	image/jpeg	etag:%22BCTC5IAu9Dg8kTZY7QRyxvoiRQ3SdNrYEmOcm5b8gss%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527318117_18013036889779696_7721538157036210967_n-high.jpg?enable-io=true&fit=bounds&width=1200&height=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527318117_18013036889779696_7721538157036210967_n-high539f.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:48:00	202408/202408	---M--	200	added ('OK')	image/jpeg	etag:%22CMIVtJ55OQJxdyIcbCGEQGxJgwXVQYbkiRmbFy99k+8%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527318117_18013036889779696_7721538157036210967_n-high.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527318117_18013036889779696_7721538157036210967_n-high.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:48:00	2171/2171	---M--	200	added ('OK')	image/jpeg	etag:%22UJLm4iogrHdXlIV3thKH+9JzXKxGY7C0ZC+RWWgUz/Q%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527318117_18013036889779696_7721538157036210967_n-high.jpg?enable-io=true&fit=bounds&width=75&height=100&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527318117_18013036889779696_7721538157036210967_n-high5865.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:48:01	58669/58669	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:48:01%20GMT	https://www.heartavenueassociation.com/saveclip-app_527318117_18013036889779696_7721538157036210967_n-standard.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/saveclip-app_527318117_18013036889779696_7721538157036210967_n-standard.118.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:48:01	44175/44175	---M--	200	added ('OK')	image/jpeg	etag:%2293SZp3UullQNHGcekX8GJHjc0o7ZahAwrWvWDBZMLt8%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527443152_18013037171779696_3217070594594539135_n-high.jpg?enable-io=true&fit=bounds&width=1200&height=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527443152_18013037171779696_3217070594594539135_n-high539f.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:48:01	155831/155831	---M--	200	added ('OK')	image/jpeg	etag:%221MZXKaVaYCfhLVJ2LLj+hTuPOzjuS8IL3xlyEFztI8I%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527443152_18013037171779696_3217070594594539135_n-high.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527443152_18013037171779696_3217070594594539135_n-high.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:48:02	2215/2215	---M--	200	added ('OK')	image/jpeg	etag:%22tF+19k0K11iKgqxr/EB+s2ZRVwiPuUf652BP04ghpGg%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527443152_18013037171779696_3217070594594539135_n-high.jpg?enable-io=true&fit=bounds&width=75&height=100&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527443152_18013037171779696_3217070594594539135_n-high5865.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:48:03	58669/58669	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:48:03%20GMT	https://www.heartavenueassociation.com/saveclip-app_527443152_18013037171779696_3217070594594539135_n-standard.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/saveclip-app_527443152_18013037171779696_3217070594594539135_n-standard.11c.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:48:03	41772/41772	---M--	200	added ('OK')	image/jpeg	etag:%22M+X1+RN1ztEHY/xhNk4E52Sk3XT2eDa4hGMGojAlg0Q%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527769483_18013037153779696_5116888455973485198_n-high.jpg?enable-io=true&fit=bounds&width=1200&height=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527769483_18013037153779696_5116888455973485198_n-high539f.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:48:03	154648/154648	---M--	200	added ('OK')	image/jpeg	etag:%22m1450/RjhQ2x7lRCJpSO0vENe9KaUyE+XfmngcQRzN0%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527769483_18013037153779696_5116888455973485198_n-high.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527769483_18013037153779696_5116888455973485198_n-high.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:48:04	2192/2192	---M--	200	added ('OK')	image/jpeg	etag:%227zJFmwgF5MPomod57yPHI5DLucTESoWyyTj020nMmKU%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527769483_18013037153779696_5116888455973485198_n-high.jpg?enable-io=true&fit=bounds&width=75&height=100&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527769483_18013037153779696_5116888455973485198_n-high5865.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:48:05	58669/58669	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:48:05%20GMT	https://www.heartavenueassociation.com/saveclip-app_527769483_18013037153779696_5116888455973485198_n-standard.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/saveclip-app_527769483_18013037153779696_5116888455973485198_n-standard.120.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:48:05	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.121.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3247932_strongher-strategic-advocacy-forum)
20:48:06	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.123.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/partnerships/partner-with-us)
20:48:06	314469/314469	---M--	200	added ('OK')	image/png	etag:%22LLukyX0vYk/a9NxMKTAFHJcX0oV6/sezfN9HOodvsGE%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jun-28-2026-23-39-33-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=1.7283%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jun-28-2026-23-39-33-gmt-0500-colombia-standard-time-high4877.png	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3247932_strongher-strategic-advocacy-forum)
20:48:07	59013/59013	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:48:07%20GMT	https://www.heartavenueassociation.com/'https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-mon-jun-29-2026-15-07-14-gmt-0500-colombia-standard-time-standard.png?enable-io=true&fit=bounds&width=1920&height=1920'	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/'https_/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-mon-jun-29-2026-15-07-14-gmt-0500-colombia-standard-time-standard.1240450.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/partnerships/partner-with-us)
20:48:08	59780/59780	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202026%2001:48:08%20GMT	https://www.heartavenueassociation.com/about-us-our-work/partnerships/partner-with-us/partner-application	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/about-us-our-work/partnerships/partner-with-us/partner-application.html	(from https://www.heartavenueassociation.com/about-us-our-work/partnerships/partner-with-us)
20:48:08	73703/73703	---M--	200	added ('OK')	image/png	etag:%22RajTC/71gihSnuFI7V8YOokN5ZXsSzxTgMEpbNDPyIU%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-mon-jun-29-2026-15-19-49-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=3.5143%3A1%2Coffset-x0&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-mon-jun-29-2026-15-19-49-gmt-0500-colombia-standard-time-high9590.png	(from https://www.heartavenueassociation.com/about-us-our-work/partnerships/partner-with-us)
20:48:08	37081/37081	---M--	200	added ('OK')	image/png	etag:%22LxbLYvkecss3AoIBc0IkJ4bqJlEc++YiAHBTJ/uxyhg%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-mon-jun-29-2026-15-19-26-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=3.5143%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-mon-jun-29-2026-15-19-26-gmt-0500-colombia-standard-time-high967d.png	(from https://www.heartavenueassociation.com/about-us-our-work/partnerships/partner-with-us)
20:48:08	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.128.delayed	(from https://www.heartavenueassociation.com/hullabless)
20:48:10	59041/59041	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:48:09%20GMT	https://www.heartavenueassociation.com/'https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-thu-jul-16-2026-18-54-44-gmt-0500-colombia-standard-time-standard-4rd76j.png?enable-io=true&fit=bounds&width=1920&height=1920'	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/'https_/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-thu-jul-16-2026-18-54-44-gmt-0500-colombia-standard-time-standard-4rd76j.1290450.delayed	(from https://www.heartavenueassociation.com/hullabless)
20:48:10	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.12b.delayed	(from https://www.heartavenueassociation.com/digital-library/storybooks/the-pendant-of-the-earth-by-isamar-rojas)
20:48:10	441936/441936	---M--	200	added ('OK')	image/png	etag:%22PGmcyIx0fZ0wAX5WvCHeomiBl6HvcBEqh1cf7VcPrc0%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-thu-jul-16-2026-18-56-27-gmt-0500-colombia-standard-time-standard-3g1d9j.png	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-thu-jul-16-2026-18-56-27-gmt-0500-colombia-standard-time-standard-3g1d9j.png	(from https://www.heartavenueassociation.com/hullabless)
20:48:11	58885/58885	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:48:11%20GMT	https://www.heartavenueassociation.com/'https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-075422-standard.png?enable-io=true&fit=bounds&width=1920&height=1920'	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/'https_/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-075422-standard.12c0450.delayed	(from https://www.heartavenueassociation.com/digital-library/storybooks/the-pendant-of-the-earth-by-isamar-rojas)
20:48:11	602205/602205	---M--	200	added ('OK')	image/png	etag:%22EPRFy09qZZz0ni6tvHN2i2I3/Co+YFc2XX9GEFK5NGw%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jun-28-2026-22-12-51-gmt-0500-colombia-standard-time-standard.png	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jun-28-2026-22-12-51-gmt-0500-colombia-standard-time-standard.png	(from https://www.heartavenueassociation.com/digital-library/storybooks/the-pendant-of-the-earth-by-isamar-rojas)
20:48:11	428615/428615	---M--	200	added ('OK')	image/png	etag:%22kaXo1253VJM1b8hdTuHLbY3k2aXbmUrb7/dffsHVXjM%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/image-high-as9ysy.png?enable-io=true&enable=upscale&crop=1%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/image-high-as9ysy1e22.png	(from https://www.heartavenueassociation.com/digital-library/storybooks/the-pendant-of-the-earth-by-isamar-rojas)
20:48:12	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.130.delayed	(from https://www.heartavenueassociation.com/product/23507671/english-textbook-curso-de-ingles-basico-spanish-to-english)
20:48:12	950503/950503	---M--	200	added ('OK')	image/png	etag:%22LmXM71nFB5A6OiIE9eMHNM08CtW+JxeN6skTal3UM3o%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jun-28-2026-22-40-46-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=1%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jun-28-2026-22-40-46-gmt-0500-colombia-standard-time-high1e22.png	(from https://www.heartavenueassociation.com/digital-library/storybooks/the-pendant-of-the-earth-by-isamar-rojas)
20:48:12	672249/672249	---M--	200	added ('OK')	image/png	etag:%223vI7Szc0wyXe2kM6/V2duq1QxSRXA/xz3JgNLC2SsYc%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-071935-high.png	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-071935-high.png	(from https://www.heartavenueassociation.com/product/23507671/english-textbook-curso-de-ingles-basico-spanish-to-english)
20:48:12	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.133.delayed	(from https://www.heartavenueassociation.com/product/23508221/clara-the-capybara-in-trujillo-dual-language-english-spanish)
20:48:12	557358/557358	---M--	200	added ('OK')	image/png	etag:%22cxksEsgube+ty6O6XnsxRtncR/SuPcMK7lLoUih2nnY%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-071935-standard.png?enable-io=true&enable=upscale&width=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-071935-standarde3d1.png	(from https://www.heartavenueassociation.com/product/23507671/english-textbook-curso-de-ingles-basico-spanish-to-english)
20:48:13	142909/142909	---M--	200	added ('OK')	image/png	etag:%22/gWc6Bbw8OszQJcYsurb9IUnTwcu8vu8oFi22mmb554%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-082745-high.png	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-082745-high.png	(from https://www.heartavenueassociation.com/product/23508221/clara-the-capybara-in-trujillo-dual-language-english-spanish)
20:48:13	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.136.delayed	(from https://www.heartavenueassociation.com/product/23508261/the-pendant-of-the-earth)
20:48:13	174195/174195	---M--	200	added ('OK')	image/png	etag:%22ni9qZNggWbke71OpvXoewdymktQu9LlJ6zRJhGn9NbQ%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-082745-standard.png?enable-io=true&enable=upscale&width=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-082745-standarde3d1.png	(from https://www.heartavenueassociation.com/product/23508221/clara-the-capybara-in-trujillo-dual-language-english-spanish)
20:48:13	654096/654096	---M--	200	added ('OK')	image/png	etag:%22HvGeJ+ZGytaOn1nu35OYgVKKgTAp0A+WhI28hGrkmeA%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-083240-high.png	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-083240-high.png	(from https://www.heartavenueassociation.com/product/23508261/the-pendant-of-the-earth)
20:48:13	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.139.delayed	(from https://www.heartavenueassociation.com/product/23644932/coleccion-frobly-mobly-edicion-espanol)
20:48:13	644675/644675	---M--	200	added ('OK')	image/png	etag:%22AjyISGhGVzkAMe177oay9cTJdz6fpX9IGB0+yr4qiGw%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-083240-standard.png?enable-io=true&enable=upscale&width=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-083240-standarde3d1.png	(from https://www.heartavenueassociation.com/product/23508261/the-pendant-of-the-earth)
20:48:13	95541/95541	---M--	200	added ('OK')	image/jpeg	etag:%229BE3oWFmqkjRFSrMGh4CQVRyUvfhorMnuT5TYWwtD4w%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/cover-high-gsdq1v.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/cover-high-gsdq1v.jpg	(from https://www.heartavenueassociation.com/product/23644932/coleccion-frobly-mobly-edicion-espanol)
20:48:14	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.13c.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/partnerships/partner-with-us/partner-application)
